MutualFundId,MutualFundName,MutualFundCode,DowbloadEnabled,AMCId,inDate
2548,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Flexi Div Option,141233,0,15,2020-07-14 00:00:00
2549,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Growth Option,141236,0,15,2020-07-14 00:00:00
2550,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Maturity Div Option,141238,0,15,2020-07-14 00:00:00
2551,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Quarterly Div  Option,141237,0,15,2020-07-14 00:00:00
2552,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Annual Div Option,141234,0,15,2020-07-14 00:00:00
2553,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Flexi Div Option,141235,0,15,2020-07-14 00:00:00
2554,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Growth Option,141240,0,15,2020-07-14 00:00:00
2555,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Maturity Div Option,141239,0,15,2020-07-14 00:00:00
2556,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Quarterly Div Option,141241,0,15,2020-07-14 00:00:00
2557,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan  - Maturity Div Option,141292,0,15,2020-07-14 00:00:00
2558,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Annual Div Option,141287,0,15,2020-07-14 00:00:00
2559,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Flexi Div Option,141293,0,15,2020-07-14 00:00:00
2560,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Growth Option,141296,0,15,2020-07-14 00:00:00
2561,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Maturity Div Option,141197,0,15,2020-07-14 00:00:00
2562,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Growth Option,141195,0,15,2020-07-14 00:00:00
2563,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Annual Div Option,141196,0,15,2020-07-14 00:00:00
2564,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Quarterly Div Option,141199,0,15,2020-07-14 00:00:00
2565,UTI - Fixed Term Income Fund Series XXXII-II (1111 Days) - Regular Plan - Growth Option,147420,0,15,2020-07-14 00:00:00
2566,UTI - Fixed Term Income Fund Series XXXII-II (1111 Days) - Regular Plan - Maturity Dividend Option,147418,0,15,2020-07-14 00:00:00
2567,UTI - Fixed Term Income Fund Series XXXII-II (1111 Days) - Regular Plan - Quarterly Dividend Option,147417,0,15,2020-07-14 00:00:00
2568,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Annual Div Option,141175,0,15,2020-07-14 00:00:00
2569,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Growth Option,141176,0,15,2020-07-14 00:00:00
2570,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Maturity Div Option,141168,0,15,2020-07-14 00:00:00
2571,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Quarterly Div Option,141167,0,15,2020-07-14 00:00:00
2572,UTI - Fixed Term Income Fund Series XXXII-II (1111 Days) - Regular Plan - Annual Dividend Option,147416,0,15,2020-07-14 00:00:00
2573,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Annual Div Option,141169,0,15,2020-07-14 00:00:00
2574,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Growth Option,141173,0,15,2020-07-14 00:00:00
2575,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Maturity Div Option,141174,0,15,2020-07-14 00:00:00
2576,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Quarterly Div Option,141171,0,15,2020-07-14 00:00:00
2577,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Annual Div Option,141201,0,15,2020-07-14 00:00:00
2578,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Flexi Div Option,141200,0,15,2020-07-14 00:00:00
2579,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Growth Option,141193,0,15,2020-07-14 00:00:00
2580,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Maturity Div Option,141194,0,15,2020-07-14 00:00:00
2581,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Flexi Div Option,141170,0,15,2020-07-14 00:00:00
2582,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Quarterly Div Option,141288,0,15,2020-07-14 00:00:00
2583,UTI - Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Growth Option,147076,0,15,2020-07-14 00:00:00
2584,UTI - Fixed Term Income Fund Series XXXI-XII (1148 Days) - Direct Plan - Quarterly Dividend Option,147073,0,15,2020-07-14 00:00:00
2585,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Quarterly Dividend Option,146857,0,15,2020-07-14 00:00:00
2586,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Annual Dividend Option,146860,0,15,2020-07-14 00:00:00
2587,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Growth Option,146862,0,15,2020-07-14 00:00:00
2588,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Maturity Dividend Option,146865,0,15,2020-07-14 00:00:00
2589,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Quarterly Dividend Option,146861,0,15,2020-07-14 00:00:00
2590,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Annual Dividend Option,146482,0,15,2020-07-14 00:00:00
2591,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Flexi Dividend Option,146476,0,15,2020-07-14 00:00:00
2592,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Growth Option,146475,0,15,2020-07-14 00:00:00
2593,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Maturity Dividend Option,146484,0,15,2020-07-14 00:00:00
2594,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Quarterly Dividend Option,146481,0,15,2020-07-14 00:00:00
2595,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Annual Dividend Option,146479,0,15,2020-07-14 00:00:00
2596,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Growth Option,146478,0,15,2020-07-14 00:00:00
2597,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Maturity Dividend Option,146480,0,15,2020-07-14 00:00:00
2598,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Quarterly Dividend Option,146477,0,15,2020-07-14 00:00:00
2599,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Annual Dividend Option,146541,0,15,2020-07-14 00:00:00
2600,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Maturity Dividend Option,146858,0,15,2020-07-14 00:00:00
2601,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Growth Option,146863,0,15,2020-07-14 00:00:00
2602,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Flexi Dividend Option,146859,0,15,2020-07-14 00:00:00
2603,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Annual Dividend Option,146864,0,15,2020-07-14 00:00:00
2604,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Maturity Dividend Option,146243,0,15,2020-07-14 00:00:00
2605,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Quarterly Dividend Option,146239,0,15,2020-07-14 00:00:00
2606,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Annual Dividend Option,146248,0,15,2020-07-14 00:00:00
2607,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Flexi Dividend Option,146244,0,15,2020-07-14 00:00:00
2608,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Growth Option,146247,0,15,2020-07-14 00:00:00
2609,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Maturity Dividend Option,146242,0,15,2020-07-14 00:00:00
2610,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Quarterly Dividend Option,146241,0,15,2020-07-14 00:00:00
2611,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Flexi Dividend Option,146540,0,15,2020-07-14 00:00:00
2612,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Annual Dividend Option,146262,0,15,2020-07-14 00:00:00
2613,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Growth Option,146261,0,15,2020-07-14 00:00:00
2614,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Maturity Dividend Option,146268,0,15,2020-07-14 00:00:00
2615,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Quarterly Dividend Option,146270,0,15,2020-07-14 00:00:00
2616,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Annual Dividend Option,146269,0,15,2020-07-14 00:00:00
2617,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Growth Option,146264,0,15,2020-07-14 00:00:00
2618,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Maturity Dividend Option,146266,0,15,2020-07-14 00:00:00
2619,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Quarterly Dividend Option,146265,0,15,2020-07-14 00:00:00
2620,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Flexi Dividend Option,146263,0,15,2020-07-14 00:00:00
2621,UTI - Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Annual Dividend Option,147077,0,15,2020-07-14 00:00:00
2622,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Growth Option,146538,0,15,2020-07-14 00:00:00
2623,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Quarterly Dividend Option,146536,0,15,2020-07-14 00:00:00
2624,UTI - Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Growth Option,146872,0,15,2020-07-14 00:00:00
2625,UTI - Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Maturity Dividend Option,146873,0,15,2020-07-14 00:00:00
2626,UTI - Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Quarterly Dividend Option,146867,0,15,2020-07-14 00:00:00
2627,UTI - Fixed Term Income Fund Series XXXI-X (1168 Days) - Regular Plan - Growth Option,146876,0,15,2020-07-14 00:00:00
2628,UTI - Fixed Term Income Fund Series XXXI-X (1168 Days) - Regular Plan - Quarterly Dividend Option,146871,0,15,2020-07-14 00:00:00
2629,UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Annual Dividend Option,146995,0,15,2020-07-14 00:00:00
2630,UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Growth Option,146987,0,15,2020-07-14 00:00:00
2631,UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Maturity Dividend Option,146989,0,15,2020-07-14 00:00:00
2632,UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Quarterly Dividend Option,146988,0,15,2020-07-14 00:00:00
2633,UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Annual Dividend Option,146996,0,15,2020-07-14 00:00:00
2634,UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Growth Option,146990,0,15,2020-07-14 00:00:00
2635,UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Maturity Dividend Option,146994,0,15,2020-07-14 00:00:00
2636,UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Quarterly Dividend Option,146991,0,15,2020-07-14 00:00:00
2637,UTI - Fixed Term Income Fund Series XXXI-XII (1148 Days) - Direct Plan - Annual Dividend Option,147072,0,15,2020-07-14 00:00:00
2638,UTI - Fixed Term Income Fund Series XXXI-XII (1148 Days) - Direct Plan - Growth Option,147071,0,15,2020-07-14 00:00:00
2639,UTI - Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Annual Dividend Option,146874,0,15,2020-07-14 00:00:00
2640,UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Regular Plan - Quarterly Dividend Option,146711,0,15,2020-07-14 00:00:00
2641,UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Regular Plan - Growth Option,146709,0,15,2020-07-14 00:00:00
2642,UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Regular Plan - Flexi Dividend Option,146714,0,15,2020-07-14 00:00:00
2643,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Regular Plan - Growth Option,146539,0,15,2020-07-14 00:00:00
2644,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Regular Plan - Quarterly Dividend Option,146544,0,15,2020-07-14 00:00:00
2645,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Annual Dividend Option,146609,0,15,2020-07-14 00:00:00
2646,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Growth Option,146608,0,15,2020-07-14 00:00:00
2647,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Maturity Dividend Option,146611,0,15,2020-07-14 00:00:00
2648,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Quarterly Dividend Option,146610,0,15,2020-07-14 00:00:00
2649,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Annual Dividend Option,146614,0,15,2020-07-14 00:00:00
2650,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Maturity Dividend Option,146537,0,15,2020-07-14 00:00:00
2651,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Flexi Dividend Option,146615,0,15,2020-07-14 00:00:00
2652,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Maturity Dividend Option,146617,0,15,2020-07-14 00:00:00
2653,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Quarterly Dividend Option,146616,0,15,2020-07-14 00:00:00
2654,UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Annual Dividend Option,146715,0,15,2020-07-14 00:00:00
2655,UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Flexi Dividend Option,146708,0,15,2020-07-14 00:00:00
2656,UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Growth Option,146706,0,15,2020-07-14 00:00:00
2657,UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Maturity Dividend Option,146713,0,15,2020-07-14 00:00:00
2658,UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Quarterly Dividend Option,146707,0,15,2020-07-14 00:00:00
2659,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Growth Option,146613,0,15,2020-07-14 00:00:00
2660,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Annual Div Option,141290,0,15,2020-07-14 00:00:00
2661,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Growth Option,141289,0,15,2020-07-14 00:00:00
2662,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Maturity Div Option,141291,0,15,2020-07-14 00:00:00
2663,UTI FTIF Series XXIV-XIV (1831 Days)- Regular Plan - Growth Option,139395,0,15,2020-07-14 00:00:00
2664,UTI FTIF Series XXIV-XIV (1831 Days)- Regular Plan - Maturity Div Option,139401,0,15,2020-07-14 00:00:00
2665,UTI FTIF Series XXIV-XIV (1831Days)- Direct Plan - Quarterly Div Option,139397,0,15,2020-07-14 00:00:00
2666,UTI FTIF Series XXV-X (1229 Days)- Direct Plan - Annual Div Option,140126,0,15,2020-07-14 00:00:00
2667,UTI FTIF Series XXV-X (1229 Days)- Direct Plan - Growth Option,140130,0,15,2020-07-14 00:00:00
2668,UTI FTIF Series XXV-X (1229 Days)- Direct Plan - Quarterly Div Option,140121,0,15,2020-07-14 00:00:00
2669,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Annual Div Option,140128,0,15,2020-07-14 00:00:00
2670,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Flexi Div Option,140125,0,15,2020-07-14 00:00:00
2671,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Growth Option,140123,0,15,2020-07-14 00:00:00
2672,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Maturity Div Option,140129,0,15,2020-07-14 00:00:00
2673,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Quarterly Div Option,140124,0,15,2020-07-14 00:00:00
2674,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Annual Div Option,140375,0,15,2020-07-14 00:00:00
2675,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Flexi Div Option,140367,0,15,2020-07-14 00:00:00
2676,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Growth Option,140373,0,15,2020-07-14 00:00:00
2677,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Maturity Div Option,140374,0,15,2020-07-14 00:00:00
2678,UTI FTIF Series XXIV-XIV (1831 Days)- Regular Plan - Flexi Div Option,139402,0,15,2020-07-14 00:00:00
2679,UTI FTIF Series XXIV-XIV (1831 Days)- Regular Plan -  Quarterly Div Option,139398,0,15,2020-07-14 00:00:00
2680,UTI FTIF Series XXIV-XIV (1831 Days)- Regular - Annual Div Option,139400,0,15,2020-07-14 00:00:00
2681,UTI FTIF Series XXIV-XIV (1831 Days)- Direct Plan - Maturity Div Option,139393,0,15,2020-07-14 00:00:00
2682,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Quarterly Div Option,141749,0,15,2020-07-14 00:00:00
2683,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Annual Div Option,141752,0,15,2020-07-14 00:00:00
2684,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Flexi Div Option,141754,0,15,2020-07-14 00:00:00
2685,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Growth Option,141751,0,15,2020-07-14 00:00:00
2686,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Maturity Div Option,141753,0,15,2020-07-14 00:00:00
2687,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Quarterly Div Option,141755,0,15,2020-07-14 00:00:00
2688,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Annual Div Option,141769,0,15,2020-07-14 00:00:00
2689,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Quarterly Div Option,140376,0,15,2020-07-14 00:00:00
2690,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Growth Option,141778,0,15,2020-07-14 00:00:00
2691,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Quarterly Div Option,141770,0,15,2020-07-14 00:00:00
2692,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Annual Div Option,141776,0,15,2020-07-14 00:00:00
2693,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Flexi Div Option,141777,0,15,2020-07-14 00:00:00
2694,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Growth Option,141775,0,15,2020-07-14 00:00:00
2695,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Maturity Div Option,141773,0,15,2020-07-14 00:00:00
2696,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Quarterly Div Option,141774,0,15,2020-07-14 00:00:00
2697,UTI FTIF Series XXIV-XIV (1831 Days)- Direct Plan - Growth Option,139399,0,15,2020-07-14 00:00:00
2698,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Maturity Div Option,141771,0,15,2020-07-14 00:00:00
2699,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Maturity Div Option,141756,0,15,2020-07-14 00:00:00
2700,UTI FTIF Series XXV-XI (1211 Days)- Regular Plan - Annual Div Option,140369,0,15,2020-07-14 00:00:00
2701,UTI FTIF Series XXV-XI (1211 Days)- Regular Plan - Growth Option,140368,0,15,2020-07-14 00:00:00
2702,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Quarterly Div Option,140472,0,15,2020-07-14 00:00:00
2703,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Annual Div Option,140525,0,15,2020-07-14 00:00:00
2704,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Flexi Div Option,140519,0,15,2020-07-14 00:00:00
2705,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Growth Option,140524,0,15,2020-07-14 00:00:00
2706,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Maturity Div Option,140521,0,15,2020-07-14 00:00:00
2707,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Quarterly Div Option,140518,0,15,2020-07-14 00:00:00
2708,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Annual Div Option,140526,0,15,2020-07-14 00:00:00
2709,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Flexi Div Option,140522,0,15,2020-07-14 00:00:00
2710,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Growth Option,140520,0,15,2020-07-14 00:00:00
2711,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Maturity Div Option,140523,0,15,2020-07-14 00:00:00
2712,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Quarterly Div Option,140527,0,15,2020-07-14 00:00:00
2713,UTI FTIF Series XXVI-III (1169 Days)- Direct Plan - Growth Option,140635,0,15,2020-07-14 00:00:00
